utctime;Produccion;Consigna;Tanto por 1;Error_code
2011-12-31 22:00;1.89795;69;0.0275065;C0
2011-12-31 23:00;11.7907;69;0.17088;C0
2012-01-01 00:00;13.9517;69;0.202199;C0
2012-01-01 01:00;10.0334;69;0.145412;C0
2012-01-01 02:00;6.17236;69;0.0894545;C0
2012-01-01 03:00;9.92296;69;0.143811;C0
2012-01-01 04:00;12.7642;69;0.184988;C0
2012-01-01 05:00;14.5441;69;0.210784;C0
2012-01-01 06:00;14.0038;69;0.202954;C0
2012-01-01 07:00;9.6459;69;0.139796;C0
2012-01-01 08:00;10.0841;69;0.146146;C0
2012-01-01 09:00;7.09598;69;0.10284;C0
2012-01-01 10:00;9.38261;69;0.13598;C0
2012-01-01 11:00;7.69933;69;0.111584;C0
2012-01-01 12:00;6.19683;69;0.0898091;C0
2012-01-01 13:00;4.05878;69;0.0588229;C0
2012-01-01 14:00;2.54601;69;0.0368987;C0
2012-01-01 15:00;6.2333;69;0.0903377;C0
2012-01-01 16:00;11.7994;69;0.171006;C0
2012-01-01 17:00;14.1584;69;0.205194;C0
2012-01-01 18:00;20.5889;69;0.29839;C0
2012-01-01 19:00;20.5499;69;0.297825;C0
2012-01-01 20:00;14.7325;69;0.213514;C0
2012-01-01 21:00;11.993;69;0.173812;C0
2012-01-01 22:00;8.10903;69;0.117522;C0
2012-01-01 23:00;9.30451;69;0.134848;C0
2012-01-02 00:00;10.2145;69;0.148036;C0
2012-01-02 01:00;8.48841;69;0.12302;C0
2012-01-02 02:00;7.93835;69;0.115049;C0
2012-01-02 03:00;9.76467;69;0.141517;C0
2012-01-02 04:00;9.83315;69;0.142509;C0
2012-01-02 05:00;13.5444;69;0.196296;C0
2012-01-02 06:00;11.4113;69;0.165381;C0
2012-01-02 07:00;9.75886;69;0.141433;C0
2012-01-02 08:00;9.40427;69;0.136294;C0
2012-01-02 09:00;7.78026;69;0.112757;C0
2012-01-02 10:00;6.07064;69;0.0879803;C0
2012-01-02 11:00;7.24911;69;0.10506;C0
2012-01-02 12:00;6.06454;69;0.0878919;C0
2012-01-02 13:00;2.19936;69;0.0318748;C0
2012-01-02 14:00;3.93339;69;0.0570057;C0
2012-01-02 15:00;6.04824;69;0.0876557;C0
2012-01-02 16:00;6.425;69;0.0931159;C0
2012-01-02 17:00;11.0935;69;0.160775;C0
2012-01-02 18:00;11.9949;69;0.173839;C0
2012-01-02 19:00;10.4096;69;0.150864;C0
2012-01-02 20:00;9.10166;69;0.131908;C0
2012-01-02 21:00;5.62265;69;0.0814877;C0
2012-01-02 22:00;4.40778;69;0.0638809;C0
2012-01-02 23:00;3.39141;69;0.0491509;C0
2012-01-03 00:00;1.88671;69;0.0273436;C0
2012-01-03 01:00;1.41165;69;0.0204587;C0
2012-01-03 02:00;3.71098;69;0.0537823;C0
2012-01-03 03:00;6.94062;69;0.100589;C0
2012-01-03 04:00;7.71226;69;0.111772;C0
2012-01-03 05:00;10.3562;69;0.15009;C0
2012-01-03 06:00;14.1235;69;0.204688;C0
2012-01-03 07:00;15.6765;69;0.227196;C0
2012-01-03 08:00;10.7647;69;0.15601;C0
2012-01-03 09:00;5.7436;69;0.0832406;C0
2012-01-03 10:00;3.87266;69;0.0561255;C0
2012-01-03 11:00;4.14255;69;0.060037;C0
2012-01-03 12:00;5.04336;69;0.0730922;C0
2012-01-03 13:00;5.86704;69;0.0850296;C0
2012-01-03 14:00;3.57429;69;0.0518013;C0
2012-01-03 15:00;0.727311;69;0.0105407;C0
2012-01-03 16:00;5.62623;69;0.0815396;C0
2012-01-03 17:00;5.2156;69;0.0755884;C0
2012-01-03 18:00;12.2859;69;0.178057;C0
2012-01-03 19:00;19.3693;69;0.280714;C0
2012-01-03 20:00;29.5715;69;0.428572;C0
2012-01-03 21:00;24.2685;69;0.351717;C0
2012-01-03 22:00;23.7944;69;0.344846;C0
2012-01-03 23:00;21.8203;69;0.316236;C0
2012-01-04 00:00;3.54728;69;0.0514099;C0
2012-01-04 01:00;0;69;0;E2
2012-01-04 02:00;0.603285;69;0.00874326;C0
2012-01-04 03:00;2.55264;69;0.0369948;C0
2012-01-04 04:00;2.83772;69;0.0411264;C0
2012-01-04 05:00;2.34521;69;0.0339886;C0
2012-01-04 06:00;3.39764;69;0.0492412;C0
2012-01-04 07:00;9.02449;69;0.13079;C0
2012-01-04 08:00;6.99808;69;0.101421;C0
2012-01-04 09:00;7.11431;69;0.103106;C0
2012-01-04 10:00;5.1104;69;0.0740638;C0
2012-01-04 11:00;6.86766;69;0.0995313;C0
2012-01-04 12:00;7.64768;69;0.110836;C0
2012-01-04 13:00;2.3381;69;0.0338855;C0
2012-01-04 14:00;0.74944;69;0.0108614;C0
2012-01-04 15:00;1.16945;69;0.0169486;C0
2012-01-04 16:00;0.017284;69;0.000250493;C0
2012-01-04 17:00;3.49972;69;0.0507206;C0
2012-01-04 18:00;6.91266;69;0.100183;C0
2012-01-04 19:00;10.676;69;0.154725;C0
2012-01-04 20:00;13.4781;69;0.195335;C0
2012-01-04 21:00;15.6494;69;0.226803;C0
2012-01-04 22:00;19.2257;69;0.278633;C0
2012-01-04 23:00;19.5313;69;0.283062;C0
2012-01-05 00:00;30.0811;69;0.435958;C0
2012-01-05 01:00;37.1758;69;0.53878;C0
2012-01-05 02:00;29.8094;69;0.43202;C0
2012-01-05 03:00;30.2411;69;0.438277;C0
2012-01-05 04:00;37.4673;69;0.543004;C0
2012-01-05 05:00;30.3047;69;0.439199;C0
2012-01-05 06:00;41.0256;69;0.594574;C0
2012-01-05 07:00;41.4359;69;0.60052;C0
2012-01-05 08:00;21.3262;69;0.309075;C0
2012-01-05 09:00;25.594;69;0.370928;C0
2012-01-05 10:00;20.5713;69;0.298135;C0
2012-01-05 11:00;12.4543;69;0.180497;C0
2012-01-05 12:00;9.35741;69;0.135615;C0
2012-01-05 13:00;7.73061;69;0.112038;C0
2012-01-05 14:00;10.8541;69;0.157306;C0
2012-01-05 15:00;6.4003;69;0.092758;C0
2012-01-05 16:00;16.505;69;0.239203;C0
2012-01-05 17:00;41.0344;69;0.594701;C0
2012-01-05 18:00;50.5968;69;0.733287;C0
2012-01-05 19:00;41.0789;69;0.595346;C0
2012-01-05 20:00;41.3339;69;0.599042;C0
2012-01-05 21:00;50.2703;69;0.728555;C0
2012-01-05 22:00;37.4285;69;0.542442;C0
2012-01-05 23:00;18.0129;69;0.261057;C0
2012-01-06 00:00;11.9168;69;0.172707;C0
2012-01-06 01:00;6.27612;69;0.0909583;C0
2012-01-06 02:00;5.53071;69;0.0801552;C0
2012-01-06 03:00;5.51478;69;0.0799243;C0
2012-01-06 04:00;9.70388;69;0.140636;C0
2012-01-06 05:00;16.4548;69;0.238475;C0
2012-01-06 06:00;10.6284;69;0.154035;C0
2012-01-06 07:00;6.2231;69;0.0901899;C0
2012-01-06 08:00;12.2275;69;0.17721;C0
2012-01-06 09:00;9.90166;69;0.143502;C0
2012-01-06 10:00;6.21662;69;0.0900959;C0
2012-01-06 11:00;7.6591;69;0.111001;C0
2012-01-06 12:00;11.4879;69;0.166491;C0
2012-01-06 13:00;28.4122;69;0.411771;C0
2012-01-06 14:00;38.7902;69;0.562177;C0
2012-01-06 15:00;54.9192;69;0.79593;C0
2012-01-06 16:00;35.6161;69;0.516175;C0
2012-01-06 17:00;26.0758;69;0.37791;C0
2012-01-06 18:00;32.7026;69;0.473951;C0
2012-01-06 19:00;29.8409;69;0.432477;C0
2012-01-06 20:00;35.9234;69;0.520629;C0
2012-01-06 21:00;36.1869;69;0.524448;C0
2012-01-06 22:00;37.8852;69;0.549061;C0
2012-01-06 23:00;38.4268;69;0.55691;C0
2012-01-07 00:00;48.9747;69;0.709778;C0
2012-01-07 01:00;59.7965;69;0.866616;C0
2012-01-07 02:00;60.1611;69;0.8719;C0
2012-01-07 03:00;62.8919;69;0.911477;C0
2012-01-07 04:00;61.5973;69;0.892714;C0
2012-01-07 05:00;51.0078;69;0.739243;C0
2012-01-07 06:00;41.0981;69;0.595625;C0
2012-01-07 07:00;40.0857;69;0.580952;C0
2012-01-07 08:00;43.8686;69;0.635777;C0
2012-01-07 09:00;49.6138;69;0.719041;C0
2012-01-07 10:00;50.1009;69;0.7261;C0
2012-01-07 11:00;52.5415;69;0.761471;C0
2012-01-07 12:00;46.6713;69;0.676396;C0
2012-01-07 13:00;43.4902;69;0.630293;C0
2012-01-07 14:00;39.6436;69;0.574545;C0
2012-01-07 15:00;38.2982;69;0.555046;C0
2012-01-07 16:00;34.405;69;0.498623;C0
2012-01-07 17:00;33.6756;69;0.488052;C0
2012-01-07 18:00;46.6747;69;0.676445;C0
2012-01-07 19:00;53.9138;69;0.781359;C0
2012-01-07 20:00;62.2865;69;0.902703;C0
2012-01-07 21:00;62.6385;69;0.907804;C0
2012-01-07 22:00;52.8483;69;0.765917;C0
2012-01-07 23:00;54.7515;69;0.7935;C0
2012-01-08 00:00;49.2236;69;0.713386;C0
2012-01-08 01:00;51.7584;69;0.750122;C0
2012-01-08 02:00;46.1977;69;0.669532;C0
2012-01-08 03:00;39.1268;69;0.567055;C0
2012-01-08 04:00;34.5432;69;0.500626;C0
2012-01-08 05:00;28.348;69;0.410841;C0
2012-01-08 06:00;29.586;69;0.428783;C0
2012-01-08 07:00;23.5912;69;0.341901;C0
2012-01-08 08:00;25.5063;69;0.369657;C0
2012-01-08 09:00;23.1997;69;0.336228;C0
2012-01-08 10:00;15.4985;69;0.224616;C0
2012-01-08 11:00;15.7428;69;0.228157;C0
2012-01-08 12:00;22.9415;69;0.332486;C0
2012-01-08 13:00;22.5002;69;0.32609;C0
2012-01-08 14:00;20.9805;69;0.304065;C0
2012-01-08 15:00;21.3352;69;0.309206;C0
2012-01-08 16:00;15.7055;69;0.227616;C0
2012-01-08 17:00;9.75761;69;0.141415;C0
2012-01-08 18:00;10.2987;69;0.149257;C0
2012-01-08 19:00;10.6332;69;0.154104;C0
2012-01-08 20:00;14.7903;69;0.214352;C0
2012-01-08 21:00;23.1845;69;0.336007;C0
2012-01-08 22:00;28.7756;69;0.417038;C0
2012-01-08 23:00;18.2321;69;0.264233;C0
2012-01-09 00:00;14.471;69;0.209725;C0
2012-01-09 01:00;19.4717;69;0.282199;C0
2012-01-09 02:00;21.6017;69;0.313068;C0
2012-01-09 03:00;21.0936;69;0.305704;C0
2012-01-09 04:00;16.7235;69;0.24237;C0
2012-01-09 05:00;14.5967;69;0.211546;C0
2012-01-09 06:00;14.8605;69;0.21537;C0
2012-01-09 07:00;23.3542;69;0.338467;C0
2012-01-09 08:00;22.9434;69;0.332513;C0
2012-01-09 09:00;31.0215;69;0.449587;C0
2012-01-09 10:00;33.407;69;0.484159;C0
2012-01-09 11:00;21.0062;69;0.304438;C0
2012-01-09 12:00;20.7894;69;0.301296;C0
2012-01-09 13:00;21.9613;69;0.31828;C0
2012-01-09 14:00;49.6548;69;0.719635;C0
2012-01-09 15:00;47.6157;69;0.690083;C0
2012-01-09 16:00;25.5305;69;0.370007;C0
2012-01-09 17:00;25.3657;69;0.367619;C0
2012-01-09 18:00;34.7569;69;0.503723;C0
2012-01-09 19:00;35.9229;69;0.520622;C0
2012-01-09 20:00;24.5706;69;0.356096;C0
2012-01-09 21:00;22.6978;69;0.328954;C0
2012-01-09 22:00;27.951;69;0.405087;C0
2012-01-09 23:00;22.5832;69;0.327293;C0
2012-01-10 00:00;22.4177;69;0.324894;C0
2012-01-10 01:00;23.1622;69;0.335684;C0
2012-01-10 02:00;38.6949;69;0.560796;C0
2012-01-10 03:00;39.2163;69;0.568352;C0
2012-01-10 04:00;36.8763;69;0.534439;C0
2012-01-10 05:00;34.66;69;0.502319;C0
2012-01-10 06:00;35.9326;69;0.520762;C0
2012-01-10 07:00;25.6197;69;0.3713;C0
2012-01-10 08:00;25.9366;69;0.375893;C0
2012-01-10 09:00;18.2003;69;0.263772;C0
2012-01-10 10:00;16.4579;69;0.23852;C0
2012-01-10 11:00;24.9134;69;0.361064;C0
2012-01-10 12:00;32.4676;69;0.470545;C0
2012-01-10 13:00;35.8348;69;0.519345;C0
2012-01-10 14:00;26.8025;69;0.388442;C0
2012-01-10 15:00;36.3317;69;0.526546;C0
2012-01-10 16:00;30.856;69;0.447188;C0
2012-01-10 17:00;29.4766;69;0.427197;C0
2012-01-10 18:00;41.1758;69;0.596751;C0
2012-01-10 19:00;51.0901;69;0.740436;C0
2012-01-10 20:00;48.8366;69;0.707777;C0
2012-01-10 21:00;46.4048;69;0.672533;C0
2012-01-10 22:00;28.8965;69;0.41879;C0
2012-01-10 23:00;29.551;69;0.428275;C0
2012-01-11 00:00;29.9081;69;0.433451;C0
2012-01-11 01:00;35.7975;69;0.518804;C0
2012-01-11 02:00;26.655;69;0.386304;C0
2012-01-11 03:00;22.0195;69;0.319123;C0
2012-01-11 04:00;15.7924;69;0.228875;C0
2012-01-11 05:00;12.0167;69;0.174155;C0
2012-01-11 06:00;13.0323;69;0.188874;C0
2012-01-11 07:00;9.97878;69;0.14462;C0
2012-01-11 08:00;14.2628;69;0.206707;C0
2012-01-11 09:00;15.931;69;0.230884;C0
2012-01-11 10:00;11.8788;69;0.172157;C0
2012-01-11 11:00;14.8907;69;0.215807;C0
2012-01-11 12:00;15.8032;69;0.229032;C0
2012-01-11 13:00;24.2239;69;0.351071;C0
2012-01-11 14:00;23.1682;69;0.335771;C0
2012-01-11 15:00;25.9487;69;0.376068;C0
2012-01-11 16:00;18.6434;69;0.270194;C0
2012-01-11 17:00;13.6688;69;0.198099;C0
2012-01-11 18:00;10.2093;69;0.147961;C0
2012-01-11 19:00;17.331;69;0.251174;C0
2012-01-11 20:00;13.4037;69;0.194257;C0
2012-01-11 21:00;12.9709;69;0.187984;C0
2012-01-11 22:00;9.43129;69;0.136685;C0
2012-01-11 23:00;5.74992;69;0.0833322;C0
2012-01-12 00:00;4.5341;69;0.0657116;C0
2012-01-12 01:00;2.28045;69;0.03305;C0
2012-01-12 02:00;3.33253;69;0.0482975;C0
2012-01-12 03:00;11.4238;69;0.165562;C0
2012-01-12 04:00;17.0617;69;0.247271;C0
2012-01-12 05:00;19.5863;69;0.283859;C0
2012-01-12 06:00;34.2885;69;0.496935;C0
2012-01-12 07:00;35.9289;69;0.520709;C0
2012-01-12 08:00;35.97;69;0.521304;C0
2012-01-12 09:00;30.0371;69;0.43532;C0
2012-01-12 10:00;27.7364;69;0.401977;C0
2012-01-12 11:00;19.5855;69;0.283848;C0
2012-01-12 12:00;12.7998;69;0.185504;C0
2012-01-12 13:00;6.93728;69;0.10054;C0
2012-01-12 14:00;6.19084;69;0.0897223;C0
2012-01-12 15:00;9.23136;69;0.133788;C0
2012-01-12 16:00;12.0226;69;0.174241;C0
2012-01-12 17:00;13.9537;69;0.202228;C0
2012-01-12 18:00;12.8425;69;0.186123;C0
2012-01-12 19:00;19.5534;69;0.283383;C0
2012-01-12 20:00;28.1743;69;0.408323;C0
2012-01-12 21:00;27.772;69;0.402493;C0
2012-01-12 22:00;25.6426;69;0.371632;C0
2012-01-12 23:00;26.9753;69;0.390946;C0
2012-01-13 00:00;32.7001;69;0.473914;C0
2012-01-13 01:00;36.5893;69;0.53028;C0
2012-01-13 02:00;44.0732;69;0.638742;C0
2012-01-13 03:00;44.467;69;0.644449;C0
2012-01-13 04:00;42.8294;69;0.620716;C0
2012-01-13 05:00;44.1396;69;0.639704;C0
2012-01-13 06:00;50.147;69;0.726768;C0
2012-01-13 07:00;43.2365;69;0.626616;C0
2012-01-13 08:00;40.5195;69;0.587239;C0
2012-01-13 09:00;48.9801;69;0.709857;C0
2012-01-13 10:00;62.2815;69;0.90263;C0
2012-01-13 11:00;59.377;69;0.860536;C0
2012-01-13 12:00;44.5439;69;0.645564;C0
2012-01-13 13:00;45.3018;69;0.656548;C0
2012-01-13 14:00;36.8456;69;0.533994;C0
2012-01-13 15:00;33.7977;69;0.489822;C0
2012-01-13 16:00;15.7366;69;0.228067;C0
2012-01-13 17:00;13.7427;69;0.19917;C0
2012-01-13 18:00;25.4042;69;0.368177;C0
2012-01-13 19:00;45.8134;69;0.663962;C0
2012-01-13 20:00;27.9395;69;0.40492;C0
2012-01-13 21:00;5.30129;69;0.0768303;C0
2012-01-13 22:00;13.9725;69;0.2025;C0
2012-01-13 23:00;37.1965;69;0.53908;C0
2012-01-14 00:00;57.176;69;0.828638;C0
2012-01-14 01:00;43.2021;69;0.626117;C0
2012-01-14 02:00;46.9496;69;0.680429;C0
2012-01-14 03:00;61.8219;69;0.89597;C0
2012-01-14 04:00;62.5534;69;0.906571;C0
2012-01-14 05:00;56.6676;69;0.82127;C0
2012-01-14 06:00;62.625;69;0.907609;C0
2012-01-14 07:00;58.1686;69;0.843023;C0
2012-01-14 08:00;67.1299;69;0.972897;C0
2012-01-14 09:00;65.1061;69;0.943567;C0
2012-01-14 10:00;60.8096;69;0.881299;C0
2012-01-14 11:00;56.1318;69;0.813504;C0
2012-01-14 12:00;32.8111;69;0.475523;C0
2012-01-14 13:00;17.7665;69;0.257486;C0
2012-01-14 14:00;10.4747;69;0.151807;C0
2012-01-14 15:00;8.72657;69;0.126472;C0
2012-01-14 16:00;22.9522;69;0.332641;C0
2012-01-14 17:00;42.6286;69;0.617806;C0
2012-01-14 18:00;50.2074;69;0.727643;C0
2012-01-14 19:00;36.8333;69;0.533816;C0
2012-01-14 20:00;28.121;69;0.407551;C0
2012-01-14 21:00;52.8413;69;0.765816;C0
2012-01-14 22:00;62.3498;69;0.90362;C0
2012-01-14 23:00;59.2341;69;0.858465;C0
2012-01-15 00:00;41.9513;69;0.60799;C0
2012-01-15 01:00;49.5119;69;0.717564;C0
2012-01-15 02:00;47.8242;69;0.693104;C0
2012-01-15 03:00;50.0307;69;0.725083;C0
2012-01-15 04:00;36.849;69;0.534043;C0
2012-01-15 05:00;35.5011;69;0.514509;C0
2012-01-15 06:00;56.2833;69;0.8157;C0
2012-01-15 07:00;47.6725;69;0.690906;C0
2012-01-15 08:00;32.6897;69;0.473764;C0
2012-01-15 09:00;26.8026;69;0.388443;C0
2012-01-15 10:00;18.9842;69;0.275133;C0
2012-01-15 11:00;14.1231;69;0.204683;C0
2012-01-15 12:00;9.8462;69;0.142699;C0
2012-01-15 13:00;8.76461;69;0.127023;C0
2012-01-15 14:00;5.19019;69;0.0752201;C0
2012-01-15 15:00;5.03502;69;0.0729713;C0
2012-01-15 16:00;6.09298;69;0.0883041;C0
2012-01-15 17:00;10.6014;69;0.153643;C0
2012-01-15 18:00;21.1173;69;0.306048;C0
2012-01-15 19:00;22.156;69;0.321101;C0
2012-01-15 20:00;23.2141;69;0.336436;C0
2012-01-15 21:00;25.3806;69;0.367835;C0
2012-01-15 22:00;19.101;69;0.276826;C0
2012-01-15 23:00;18.3376;69;0.265762;C0
2012-01-16 00:00;12.2009;69;0.176825;C0
2012-01-16 01:00;14.1047;69;0.204416;C0
2012-01-16 02:00;13.2169;69;0.191549;C0
2012-01-16 03:00;5.89148;69;0.0853838;C0
2012-01-16 04:00;6.59708;69;0.0956099;C0
2012-01-16 05:00;5.39084;69;0.0781281;C0
2012-01-16 06:00;7.78811;69;0.112871;C0
2012-01-16 07:00;7.31472;69;0.10601;C0
2012-01-16 08:00;17.4445;69;0.252819;C0
2012-01-16 09:00;29.381;69;0.425812;C0
2012-01-16 10:00;38.0116;69;0.550893;C0
2012-01-16 11:00;40.503;69;0.587;C0
2012-01-16 12:00;23.576;69;0.341681;C0
2012-01-16 13:00;17.8156;69;0.258197;C0
2012-01-16 14:00;9.7372;69;0.141119;C0
2012-01-16 15:00;5.11062;69;0.074067;C0
2012-01-16 16:00;9.10039;69;0.13189;C0
2012-01-16 17:00;9.91179;69;0.143649;C0
2012-01-16 18:00;16.244;69;0.23542;C0
2012-01-16 19:00;18.5539;69;0.268897;C0
2012-01-16 20:00;14.4232;69;0.209032;C0
2012-01-16 21:00;13.5538;69;0.196432;C0
2012-01-16 22:00;14.3348;69;0.207751;C0
2012-01-16 23:00;24.4274;69;0.35402;C0
2012-01-17 00:00;11.9372;69;0.173003;C0
2012-01-17 01:00;4.80518;69;0.0696403;C0
2012-01-17 02:00;4.18346;69;0.0606299;C0
2012-01-17 03:00;2.44798;69;0.035478;C0
2012-01-17 04:00;10.8229;69;0.156854;C0
2012-01-17 05:00;17.9648;69;0.260359;C0
2012-01-17 06:00;24.2706;69;0.351748;C0
2012-01-17 07:00;32.8352;69;0.475872;C0
2012-01-17 08:00;32.2656;69;0.467617;C0
2012-01-17 09:00;25.0412;69;0.362916;C0
2012-01-17 10:00;24.3124;69;0.352354;C0
2012-01-17 11:00;21.5492;69;0.312307;C0
2012-01-17 12:00;31.8779;69;0.461999;C0
2012-01-17 13:00;25.0788;69;0.363461;C0
2012-01-17 14:00;21.2732;69;0.308307;C0
2012-01-17 15:00;16.2407;69;0.235372;C0
2012-01-17 16:00;19.4257;69;0.281532;C0
2012-01-17 17:00;15.3544;69;0.222528;C0
2012-01-17 18:00;9.47658;69;0.137342;C0
2012-01-17 19:00;9.09035;69;0.131744;C0
2012-01-17 20:00;14.5565;69;0.210964;C0
2012-01-17 21:00;22.4471;69;0.32532;C0
2012-01-17 22:00;18.8006;69;0.272472;C0
2012-01-17 23:00;15.3054;69;0.221817;C0
2012-01-18 00:00;11.6143;69;0.168323;C0
2012-01-18 01:00;7.48335;69;0.108454;C0
2012-01-18 02:00;8.3531;69;0.121059;C0
2012-01-18 03:00;7.65963;69;0.111009;C0
2012-01-18 04:00;7.11453;69;0.103109;C0
2012-01-18 05:00;11.6788;69;0.169258;C0
2012-01-18 06:00;20.9578;69;0.303736;C0
2012-01-18 07:00;19.0883;69;0.276642;C0
2012-01-18 08:00;18.3212;69;0.265525;C0
2012-01-18 09:00;22.8574;69;0.331267;C0
2012-01-18 10:00;23.0404;69;0.333919;C0
2012-01-18 11:00;19.123;69;0.277145;C0
2012-01-18 12:00;22.0063;69;0.318932;C0
2012-01-18 13:00;24.7226;69;0.358299;C0
2012-01-18 14:00;20.9667;69;0.303865;C0
2012-01-18 15:00;10.8935;69;0.157877;C0
2012-01-18 16:00;5.5563;69;0.0805261;C0
2012-01-18 17:00;2.74524;69;0.0397861;C0
2012-01-18 18:00;0.778383;69;0.0112809;C0
2012-01-18 19:00;0;69;0;E2
2012-01-18 20:00;0;69;0;E2
2012-01-18 21:00;0;69;0;E2
2012-01-18 22:00;0;69;0;E2
2012-01-18 23:00;0.904481;69;0.0131084;C0
2012-01-19 00:00;5.396;69;0.0782029;C0
2012-01-19 01:00;9.53323;69;0.138163;C0
2012-01-19 02:00;11.8187;69;0.171286;C0
2012-01-19 03:00;14.3294;69;0.207672;C0
2012-01-19 04:00;10.0169;69;0.145172;C0
2012-01-19 05:00;8.16367;69;0.118314;C0
2012-01-19 06:00;12.9433;69;0.187584;C0
2012-01-19 07:00;7.63752;69;0.110689;C0
2012-01-19 08:00;2.33607;69;0.0338561;C0
2012-01-19 09:00;2.24395;69;0.032521;C0
2012-01-19 10:00;3.56098;69;0.0516084;C0
2012-01-19 11:00;5.71485;69;0.0828239;C0
2012-01-19 12:00;9.35342;69;0.135557;C0
2012-01-19 13:00;15.4117;69;0.223358;C0
2012-01-19 14:00;9.00296;69;0.130478;C0
2012-01-19 15:00;6.68657;69;0.0969068;C0
2012-01-19 16:00;7.51198;69;0.108869;C0
2012-01-19 17:00;10.8907;69;0.157836;C0
2012-01-19 18:00;10.212;69;0.148;C0
2012-01-19 19:00;8.45864;69;0.122589;C0
2012-01-19 20:00;10.4191;69;0.151001;C0
2012-01-19 21:00;19.775;69;0.286594;C0
2012-01-19 22:00;26.6231;69;0.385842;C0
2012-01-19 23:00;22.722;69;0.329304;C0
2012-01-20 00:00;20.2649;69;0.293694;C0
2012-01-20 01:00;17.9656;69;0.260371;C0
2012-01-20 02:00;11.3651;69;0.164712;C0
2012-01-20 03:00;14.3099;69;0.20739;C0
2012-01-20 04:00;28.1882;69;0.408525;C0
2012-01-20 05:00;25.5735;69;0.37063;C0
2012-01-20 06:00;27.9687;69;0.405343;C0
2012-01-20 07:00;42.4287;69;0.614909;C0
2012-01-20 08:00;35.0302;69;0.507684;C0
2012-01-20 09:00;23.7558;69;0.344287;C0
2012-01-20 10:00;16.1519;69;0.234086;C0
2012-01-20 11:00;13.8182;69;0.200264;C0
2012-01-20 12:00;13.2393;69;0.191874;C0
2012-01-20 13:00;9.52289;69;0.138013;C0
2012-01-20 14:00;10.163;69;0.14729;C0
2012-01-20 15:00;2.30784;69;0.033447;C0
2012-01-20 16:00;4.56957;69;0.0662257;C0
2012-01-20 17:00;14.1725;69;0.205399;C0
2012-01-20 18:00;10.7881;69;0.156349;C0
2012-01-20 19:00;8.9937;69;0.130343;C0
2012-01-20 20:00;12.6043;69;0.182671;C0
2012-01-20 21:00;13.612;69;0.197275;C0
2012-01-20 22:00;13.8248;69;0.200359;C0
2012-01-20 23:00;20.2046;69;0.29282;C0
2012-01-21 00:00;21.7993;69;0.315932;C0
2012-01-21 01:00;15.9573;69;0.231265;C0
2012-01-21 02:00;8.5021;69;0.123219;C0
2012-01-21 03:00;5.99772;69;0.0869235;C0
2012-01-21 04:00;8.73657;69;0.126617;C0
2012-01-21 05:00;9.73046;69;0.141021;C0
2012-01-21 06:00;20.0777;69;0.290981;C0
2012-01-21 07:00;30.9914;69;0.449151;C0
2012-01-21 08:00;18.3731;69;0.266277;C0
2012-01-21 09:00;13.9964;69;0.202846;C0
2012-01-21 10:00;18.8812;69;0.273641;C0
2012-01-21 11:00;18.6056;69;0.269646;C0
2012-01-21 12:00;14.6036;69;0.211646;C0
2012-01-21 13:00;9.68553;69;0.14037;C0
2012-01-21 14:00;38.8162;69;0.562554;C0
2012-01-21 15:00;63.6051;69;0.921813;C0
2012-01-21 16:00;67.9027;69;0.984097;C0
2012-01-21 17:00;68.2596;69;0.98927;C0
2012-01-21 18:00;65.2821;69;0.946117;C0
2012-01-21 19:00;62.3307;69;0.903343;C0
2012-01-21 20:00;62.3191;69;0.903175;C0
2012-01-21 21:00;62.0595;69;0.899413;C0
2012-01-21 22:00;61.2864;69;0.888209;C0
2012-01-21 23:00;61.7072;69;0.894307;C0
2012-01-22 00:00;61.7605;69;0.89508;C0
2012-01-22 01:00;61.6189;69;0.893028;C0
2012-01-22 02:00;61.3035;69;0.888457;C0
2012-01-22 03:00;59.2977;69;0.859387;C0
2012-01-22 04:00;58.0199;69;0.840868;C0
2012-01-22 05:00;57.5967;69;0.834735;C0
2012-01-22 06:00;60.5713;69;0.877845;C0
2012-01-22 07:00;58.5758;69;0.848925;C0
2012-01-22 08:00;56.9334;69;0.825122;C0
2012-01-22 09:00;49.7382;69;0.720843;C0
2012-01-22 10:00;50.3836;69;0.730197;C0
2012-01-22 11:00;41.6369;69;0.603433;C0
2012-01-22 12:00;44.7929;69;0.649172;C0
2012-01-22 13:00;46.4421;69;0.673074;C0
2012-01-22 14:00;53.0852;69;0.769351;C0
2012-01-22 15:00;52.342;69;0.75858;C0
2012-01-22 16:00;57.3154;69;0.830658;C0
2012-01-22 17:00;61.7098;69;0.894345;C0
2012-01-22 18:00;59.2543;69;0.858758;C0
2012-01-22 19:00;60.9029;69;0.882651;C0
2012-01-22 20:00;61.877;69;0.896768;C0
2012-01-22 21:00;61.7633;69;0.89512;C0
2012-01-22 22:00;61.0819;69;0.885245;C0
2012-01-22 23:00;61.7307;69;0.894648;C0
2012-01-23 00:00;61.2731;69;0.888016;C0
2012-01-23 01:00;51.58;69;0.747536;C0
2012-01-23 02:00;47.8198;69;0.693041;C0
2012-01-23 03:00;19.6293;69;0.284483;C0
2012-01-23 04:00;16.17;69;0.234348;C0
2012-01-23 05:00;18.3821;69;0.266407;C0
2012-01-23 06:00;49.4626;69;0.716849;C0
